,relation,start_node,end_node
835,IsA,abnormality,misbehavior
836,IsA,abnormality,unfamiliarity
837,IsA,abnormality,retardation
838,IsA,abnormality,physiological_state
839,IsA,abo_antibodies,antibody
840,IsA,abo_bat,bat
841,IsA,abo_blood_group_system,classification_system
842,IsA,abocclusion,disorder
843,IsA,abohm,resistance_unit
844,IsA,abolition,termination
845,IsA,abolitionism,doctrine
846,IsA,abolitionist,person
847,IsA,abolitionist,reformer
848,IsA,abomasum,stomach
849,IsA,abomey,city
850,IsA,abominable,film
851,IsA,abominable_snowman,biped
852,IsA,abominable_snowman,hairy_thing
853,IsA,abominable_snowman,mammal
854,IsA,abominable_snowman,mythical_being
855,IsA,abominable_snowman,sentient_animal
856,IsA,abominable_snowman,legendary_creature
857,IsA,abomination,transgression
858,IsA,abomination,person
859,IsA,abomination,comics_character
860,IsA,abominator,hater
861,IsA,aborigine,australoid
862,IsA,aborigine,indigenous_australian
863,IsA,aborigine,person
864,IsA,aborigines_reservation,native_reservation
865,IsA,aborigines_reservation,unnatural_thing
866,IsA,abort,termination
867,IsA,abort_baby,murder
868,IsA,aborted,band
869,IsA,aborted_non_cardiothoracic_procedure,generic_cardiac_procedure
870,IsA,aborticide,induced_abortion
871,IsA,abortifacient,medicine
872,IsA,abortifacient,drug
873,IsA,aborting,biological_destruction
874,IsA,aborting,intelligent_agent_activity
875,IsA,aborting,medical_treatment
876,IsA,aborting,pregnancy_ending_event
877,IsA,abortion,disease
878,IsA,abortion,issue
879,IsA,abortion,medical_procedure
880,IsA,abortion,operation
881,IsA,abortion,termination
882,IsA,abortion_pill,abortifacient
883,IsA,abortionist,doctor
884,IsA,abortus,fetus
885,IsA,about_face,change
886,IsA,about_face,reversion
887,IsA,about_one_fifth_of_atmosphere,oxygen_gas
888,IsA,above,section
889,IsA,above_all,album
890,IsA,above_ground_level,level_of_construction
891,IsA,above_law,band
892,IsA,above_statement,fact_about_ecosystem
893,IsA,aboveground_thing,localized_spatial_thing
894,IsA,abracadabra,gibberish
895,IsA,abrachia,abnormality
896,IsA,abrader,tool
897,IsA,abrading_event,ablating
898,IsA,abrading_event,rubbing
899,IsA,abrading_stone,abrader
900,IsA,abrading_teeth,abrading_event
901,IsA,abraham's_bosom,heaven
902,IsA,abraham,religious
903,IsA,abraham,given_name
904,IsA,abraham_lincoln,american_president
905,IsA,abraham_lincoln,office_holder
906,IsA,abraham_lincoln,president_of_united_states
907,IsA,abraham_lincoln,building
908,IsA,abraham_suit,confidence_trick
909,IsA,abralia,enoploteuthidae
910,IsA,abramis,fish_genus
911,IsA,abrasion,injury
912,IsA,abrasion,erosion
913,IsA,abrasion,wound
914,IsA,abrasive,material
915,IsA,abrasive_thing,harshness
916,IsA,abrasiveness,disagreeableness
917,IsA,abridger,redact
918,IsA,abrin,biological_toxin
919,IsA,abrin,powder
920,IsA,abrocoma,mammal
921,IsA,abrocoma,mammal_genus
922,IsA,abrocome,rodent
923,IsA,abrocomes,person
924,IsA,abrogation,cancellation
925,IsA,abrogator,authority
926,IsA,abronia,caryophylloid_dicot_genus
927,IsA,abronia,reptile
928,IsA,abronia,plant
929,IsA,abrovitae,evergreen
930,IsA,abruka,village
931,IsA,abruptio_placentae,disorder
932,IsA,abruptness,discourtesy
933,IsA,abruptness,gradient
934,IsA,abruptness,haste
935,IsA,abrus_precatorius,plant
936,IsA,abrus_precatorius,leguminous_plant
937,IsA,abruzzo,administrative_region
938,IsA,abs,power_brake
939,IsA,abs_m10,air_cushion_vehicle
940,IsA,abscess,disease
941,IsA,abscess,illness
942,IsA,abscess,symptom
943,IsA,abscessed_tooth,abscess
944,IsA,abscisic_acid,chemical_compound
945,IsA,abscisic_acid,plant_hormone
946,IsA,abscissa,cartesian_coordinate
947,IsA,abscission,removal
948,IsA,abscission,shedding
949,IsA,absconder,fugitive
950,IsA,abscondment,desertion
951,IsA,abseil,descent
952,IsA,abseiler,descender
953,IsA,absence,nonattendance
954,IsA,absence,lack
955,IsA,absence,time_interval
956,IsA,absence_without_leave,desertion
957,IsA,absent_pulmonary_artery,congenital_heart_disease
958,IsA,absentee,traveler
959,IsA,absentee_ballot,ballot
960,IsA,absentee_rate,percentage
961,IsA,absenteeism,absence
962,IsA,absentmindedness,preoccupation
963,IsA,absinth,liqueur
964,IsA,absinthe,beverage
965,IsA,absinthe,bitterness
966,IsA,absinthe,green
967,IsA,absinthe,hard_liquor
968,IsA,absinthe,illegal_drug
969,IsA,absinthin,chemical_compound
970,IsA,absolut,vodka
971,IsA,absolut_vodka,beverage
972,IsA,absolute,abstraction
973,IsA,absolute_alcohol,ethyl_alcohol
974,IsA,absolute_ceiling,ceiling
975,IsA,absolute_distance,distance
976,IsA,absolute_distance,one_dimensional_quantity
977,IsA,absolute_goal_success,mental_situation
978,IsA,absolute_locational_predicate,binary_predicate
979,IsA,absolute_locational_predicate,locational_predicate
980,IsA,absolute_magnitude,magnitude
981,IsA,absolute_monarchy,government_related_entity
982,IsA,absolute_monarchy,monarchy
983,IsA,absolute_pathname,pathname
984,IsA,absolute_pin,pin
985,IsA,absolute_pitch,hearing
986,IsA,absolute_space,space
987,IsA,absolute_sports_event,measured_sports_event
988,IsA,absolute_superlative,superlative
989,IsA,absolute_temperature,temperature
990,IsA,absolute_threshold,minimum_stimulation
991,IsA,absolute_threshold,threshold
992,IsA,absolute_uterine_factor_infertility,uterine_factor_infertility
993,IsA,absolute_uterine_infertility,uterine_infertility
994,IsA,absolute_value,norm
995,IsA,absolute_value,euclidean_norm
996,IsA,absolute_value,definite_quantity
997,IsA,absolute_vodka,vodka
998,IsA,absolute_zero,273_degrees_celsius
999,IsA,absolute_zero,temperature
1000,IsA,absolutely_continuous_function,continuous_function
1001,IsA,absoluteness,changelessness
1002,IsA,absolution,redemption
1003,IsA,absolution,condition
1004,IsA,absolutism,doctrine
1005,IsA,absolutism,political_orientation
1006,IsA,absolutism,dominance
1007,IsA,absolutist,disciple
1008,IsA,absolver,pardoner
1009,IsA,absorbate,sorbate
1010,IsA,absorbency,disposition
1011,IsA,absorbency,tangible_physical_quantity
1012,IsA,absorbency,permeability
1013,IsA,absorbent_cotton,absorbent_material
1014,IsA,absorbent_cotton,cotton
1015,IsA,absorbent_material,sorbent
1016,IsA,absorber,absorbent_material
1017,IsA,absorbing_through_eye,biological_absorption_event
1018,IsA,absorbing_through_eye,bodily_function_event
1019,IsA,absorbing_through_skin,biological_absorption_event
1020,IsA,absorption,sorption
1021,IsA,absorption,natural_process
1022,IsA,absorption_band,optical_phenomenon
1023,IsA,absorption_coefficient,coefficient
1024,IsA,absorption_indicator,indicator
1025,IsA,absorption_spectrum,distribution
1026,IsA,absorption_spectrum,unary_function
1027,IsA,absorption_spectrum,unreifiable_function
1028,IsA,absorption_spectrum,spectrum
1029,IsA,absorption_spectrum_measurement,measuring_event
1030,IsA,absorption_unit,unit_of_measurement
1031,IsA,absorptivity,physical_property
1032,IsA,abstainer,person
1033,IsA,abstainer,religionist
1034,IsA,abstaining,forbearing
1035,IsA,abstemiousness,meagerness
1036,IsA,abstemiousness,temperance
1037,IsA,abstinence,inaction
1038,IsA,abstinence,self_denial
1039,IsA,abstinence,self_discipline
1040,IsA,abstract,painting_style
1041,IsA,abstract,summary
1042,IsA,abstract_art,all_art
1043,IsA,abstract_atomic_symbol,ais
1044,IsA,abstract_character,abstract_atomic_symbol
1045,IsA,abstract_computer_file,generic_artifact
1046,IsA,abstract_computer_file,information
1047,IsA,abstract_computer_file,information_technology_related_thing
1048,IsA,abstract_data_table,table
1049,IsA,abstract_database,indexed_information_source
1050,IsA,abstract_expressionism,artistic_movement
1051,IsA,abstract_language,language
1052,IsA,abstract_lexicon_specification,norm
1053,IsA,abstract_model,model
1054,IsA,abstract_noun_creating_suffix,noun_creating_suffix
1055,IsA,abstract_objects,not_material_objects
1056,IsA,abstract_structure,information
1057,IsA,abstract_theoretical_destination_point,enduring_thing_localized
1058,IsA,abstract_thing,atemporal_thing
1059,IsA,abstract_thing,non_spatial_thing
1060,IsA,abstract_visual_structure,abstract_structure
1061,IsA,abstractedness,preoccupation
1062,IsA,abstraction,concept
1063,IsA,abstraction,visual_representation_of
1064,IsA,abstraction,entity
1065,IsA,abstraction,removal
1066,IsA,abstraction,painting
1067,IsA,abstraction,concept
1068,IsA,abstraction,theorization
1069,IsA,abstractionism,genre
1070,IsA,abstractionism,representation
1071,IsA,abstractionist,painter
1072,IsA,abstractness,immateriality
1073,IsA,abstractor,writer
1074,IsA,absurd,situation
1075,IsA,absurdity,folly
1076,IsA,absurdity,nonsense
1077,IsA,abt_378,medicine
1078,IsA,abt_378,pi
1079,IsA,abts,chemical_compound
1080,IsA,abu,mountain
1081,IsA,abu_bakr,royalty
1082,IsA,abu_dhabi,city
1083,IsA,abudefduf,fish
1084,IsA,abudefduf,fish_genus
1085,IsA,abuja,capital
1086,IsA,abulia,psychological_state
1087,IsA,abundance,situation
1088,IsA,abundance,quantity
1089,IsA,abundance,ratio
1090,IsA,abundance,ratio
1091,IsA,abundance_gradient,configuration
1092,IsA,abundance_gradient,gradient_situation
1093,IsA,abundant_food,workaday_reality_in_modern_america
1094,IsA,abundius,saint
1095,IsA,abuse,disrespect
1096,IsA,abuser,wrongdoer
1097,IsA,abutilon,plant
1098,IsA,abutilon,dilleniid_dicot_genus
1099,IsA,abutilon_eremitopetalum,plant_kingdom
1100,IsA,abutilon_sandwicense,plant_kingdom
1101,IsA,abutilon_theophrasti,plant
1102,IsA,abutment,support
1103,IsA,abutment,point
1104,IsA,abutment_arch,arch
1105,IsA,abutter,landowner
1106,IsA,abv,virus
1107,IsA,abvolt,potential_unit
1108,IsA,abwatt,power_unit
1109,IsA,aby_warburg,person
1110,IsA,abyss,film
1111,IsA,abyss,chasm
1112,IsA,abyss,book
1113,IsA,abyss,video_game
1114,IsA,abyss,wrestler
1115,IsA,abyssal_plain,site
1116,IsA,abyssal_plain,underwater_topographical_feature
1117,IsA,abyssal_zone,ocean_stratification_zone
1118,IsA,abyssal_zone,ocean_floor
1119,IsA,abyssinian,domestic_cat
1120,IsA,abyssinian_banana,herb
1121,IsA,abyssinian_cat,house_cat
1122,IsA,abyssinian_woodpecker,bird
1123,IsA,abyssinian_woodpecker,woodpecker
1124,IsA,abzyme,antibody
1125,IsA,ac,electricity
1126,IsA,ac45,catamaran
1127,IsA,ac90,supermaxi
1128,IsA,acacia,legume
1129,IsA,acacia,leguminous_plant
1130,IsA,acacia,woody_plant
1131,IsA,acacia,tree
1132,IsA,acacia_acanthoclada,acacia
1133,IsA,acacia_acinacea,acacia
1134,IsA,acacia_acuminata,acacia
1135,IsA,acacia_acuminata_subsp_acuminata,acacia
1136,IsA,acacia_acuminata_subsp_burkittii,acacia
1137,IsA,acacia_alata,acacia
1138,IsA,acacia_albicorticata,acacia
1139,IsA,acacia_alpina,acacia
1140,IsA,acacia_anastema,acacia
1141,IsA,acacia_anegadensis,acacia
1142,IsA,acacia_aneura,acacia
1143,IsA,acacia_aneura_var_aneura,acacia
1144,IsA,acacia_aneura_var_argentea,acacia
1145,IsA,acacia_aneura_var_fuliginea,acacia
1146,IsA,acacia_aneura_var_intermedia,acacia
1147,IsA,acacia_aneura_var_macrocarpa,acacia
1148,IsA,acacia_aneura_var_major,acacia
1149,IsA,acacia_aneura_var_microcarpa,acacia
1150,IsA,acacia_aneura_var_pilbarana,acacia
1151,IsA,acacia_aneura_var_tenuis,acacia
1152,IsA,acacia_angustissima,acacia
1153,IsA,acacia_angustissima,bush
1154,IsA,acacia_angustissima_var_suffrutescens,acacia
1155,IsA,acacia_ankokib,acacia
1156,IsA,acacia_aphylla,acacia
1157,IsA,acacia_aroma,acacia
1158,IsA,acacia_aroma_var_aroma,acacia
1159,IsA,acacia_aroma_var_huarango,acacia
1160,IsA,acacia_aulacocarpa,acacia
1161,IsA,acacia_auriculiformis,acacia
1162,IsA,acacia_ayersiana,acacia
1163,IsA,acacia_ayersiana_var_latifolia,acacia
1164,IsA,acacia_baileyana,acacia
1165,IsA,acacia_beauverdiana,acacia
1166,IsA,acacia_belairioides,acacia
1167,IsA,acacia_berlandieri,acacia
1168,IsA,acacia_berlandieri,bush
1169,IsA,acacia_binervata,acacia
1170,IsA,acacia_binervia,acacia
1171,IsA,acacia_boormanii,acacia
1172,IsA,acacia_brachystachya,acacia
1173,IsA,acacia_brunioides,acacia
1174,IsA,acacia_bucheri,acacia
1175,IsA,acacia_cambagei,acacia
1176,IsA,acacia_caraniana,acacia
1177,IsA,acacia_cardiophylla,acacia
1178,IsA,acacia_catechu,acacia
1179,IsA,acacia_caven,acacia
1180,IsA,acacia_caven_var_caven,acacia
1181,IsA,acacia_caven_var_dehiscens,acacia
1182,IsA,acacia_caven_var_microcarpa,acacia
1183,IsA,acacia_caven_var_stenocarpa,acacia
1184,IsA,acacia_cernua,acacia
1185,IsA,acacia_chiapensis,acacia
1186,IsA,acacia_chundra,acacia
1187,IsA,acacia_citrinoviridis,acacia
1188,IsA,acacia_colei,acacia
1189,IsA,acacia_collinsii,acacia
1190,IsA,acacia_complanata,acacia
1191,IsA,acacia_concinna,plant
1192,IsA,acacia_concinna,acacia
1193,IsA,acacia_condyloclada,acacia
1194,IsA,acacia_confusa,acacia
1195,IsA,acacia_constricta,acacia
1196,IsA,acacia_coolgardiensis,acacia
1197,IsA,acacia_coriacea,acacia
1198,IsA,acacia_coriacea_subsp_sericophylla,acacia
1199,IsA,acacia_cornigera,acacia
1200,IsA,acacia_covenyi,acacia
1201,IsA,acacia_craspedocarpa,acacia
1202,IsA,acacia_crassicarpa,acacia
1203,IsA,acacia_cultriformis,acacia
1204,IsA,acacia_cuspidifolia,acacia
1205,IsA,acacia_cuthbertsonii,acacia
1206,IsA,acacia_cyclops,acacia
1207,IsA,acacia_cyperophylla,acacia
1208,IsA,acacia_daemon,acacia
1209,IsA,acacia_dealbata,plant
1210,IsA,acacia_dealbata,acacia
1211,IsA,acacia_deanei,acacia
1212,IsA,acacia_decurrens,acacia
1213,IsA,acacia_delibrata,acacia
1214,IsA,acacia_densispina,acacia
1215,IsA,acacia_denticulosa,acacia
1216,IsA,acacia_didyma,acacia
1217,IsA,acacia_dolichostachya,acacia
1218,IsA,acacia_drepanolobium,acacia
1219,IsA,acacia_drummondii,acacia
1220,IsA,acacia_elata,acacia
1221,IsA,acacia_enterocarpa,acacia
1222,IsA,acacia_erioloba,acacia
1223,IsA,acacia_estrophiolata,acacia
1224,IsA,acacia_etilis,acacia
1225,IsA,acacia_extensa,acacia
1226,IsA,acacia_falcata,acacia
1227,IsA,acacia_falcata,bush
1228,IsA,acacia_farnesiana,acacia
1229,IsA,acacia_farnesiana_var_farnesiana,acacia
1230,IsA,acacia_ferruginea,acacia
1231,IsA,acacia_filiciana,acacia
1232,IsA,acacia_fimbriata,acacia
1233,IsA,acacia_flagellaris,acacia
1234,IsA,acacia_floribunda,acacia
1235,IsA,acacia_furcatispina,acacia
1236,IsA,acacia_gaumeri,acacia
1237,IsA,acacia_genistifolia,acacia
1238,IsA,acacia_georginae,acacia
1239,IsA,acacia_glaucoptera,acacia
1240,IsA,acacia_grasbyi,acacia
1241,IsA,acacia_greggii,acacia
1242,IsA,acacia_harpophylla,acacia
1243,IsA,acacia_hemiteles,acacia
1244,IsA,acacia_heterophylla,plant
1245,IsA,acacia_heterophylla,acacia
1246,IsA,acacia_horrida,acacia
1247,IsA,acacia_implexa,acacia
1248,IsA,acacia_inaequilatera,acacia
1249,IsA,acacia_jacquemontii,acacia
1250,IsA,acacia_jurema,acacia
1251,IsA,acacia_karroo,acacia
1252,IsA,acacia_kempeana,acacia
1253,IsA,acacia_kempeana,bush
1254,IsA,acacia_kingiana,plant
1255,IsA,acacia_kingiana,acacia
1256,IsA,acacia_koa,acacia
1257,IsA,acacia_koaia,acacia
1258,IsA,acacia_laeta,acacia
1259,IsA,acacia_leprosa,acacia
1260,IsA,acacia_ligulata,plant
1261,IsA,acacia_ligulata,acacia
1262,IsA,acacia_lingulata,acacia
1263,IsA,acacia_longifolia,acacia
1264,IsA,acacia_maidenii,plant
1265,IsA,acacia_maidenii,acacia
1266,IsA,acacia_mangium,acacia
1267,IsA,acacia_manubensis,acacia
1268,IsA,acacia_mathuataensis,plant
1269,IsA,acacia_mathuataensis,acacia
1270,IsA,acacia_mearnsii,plant
1271,IsA,acacia_mearnsii,acacia
1272,IsA,acacia_meiantha,acacia
1273,IsA,acacia_melanoxylon,plant
1274,IsA,acacia_melanoxylon,acacia
1275,IsA,acacia_mellifera,acacia
1276,IsA,acacia_montis_usti,acacia
1277,IsA,acacia_murrayana,acacia
1278,IsA,acacia_neriifolia,acacia
1279,IsA,acacia_nigricans,acacia
1280,IsA,acacia_nilotica,acacia
1281,IsA,acacia_nilotica_subsp_adstringens,acacia
1282,IsA,acacia_nilotica_subsp_cupressiformis,acacia
1283,IsA,acacia_nilotica_subsp_hemispherica,acacia
1284,IsA,acacia_nilotica_subsp_indica,acacia
1285,IsA,acacia_nilotica_subsp_kraussiana,acacia
1286,IsA,acacia_nilotica_subsp_nilotica,acacia
1287,IsA,acacia_nilotica_subsp_subalata,acacia
1288,IsA,acacia_nilotica_subsp_tomentosa,acacia
1289,IsA,acacia_obtusifolia,acacia
1290,IsA,acacia_ochracea,acacia
1291,IsA,acacia_oerfota,acacia
1292,IsA,acacia_origena,acacia
1293,IsA,acacia_papyrocarpa,acacia
1294,IsA,acacia_parramattensis,acacia
1295,IsA,acacia_pendula,acacia
1296,IsA,acacia_penninervis,acacia
1297,IsA,acacia_pennivenia,acacia
1298,IsA,acacia_permixta,acacia
1299,IsA,acacia_phlebophylla,acacia
1300,IsA,acacia_phlebophylla,bush
1301,IsA,acacia_plicata,acacia
1302,IsA,acacia_plumosa,acacia
1303,IsA,acacia_podalyriifolia,acacia
1304,IsA,acacia_polyacantha,acacia
1305,IsA,acacia_polyacantha_subsp_campylacantha,acacia
1306,IsA,acacia_prasinata,acacia
1307,IsA,acacia_pruinocarpa,acacia
1308,IsA,acacia_pseudonigrescens,acacia
1309,IsA,acacia_pulchella,acacia
1310,IsA,acacia_purpurea,acacia
1311,IsA,acacia_pycnantha,plant
1312,IsA,acacia_pycnantha,acacia
1313,IsA,acacia_quadrimarginea,acacia
1314,IsA,acacia_ramulosa_var_linophylla,acacia
1315,IsA,acacia_restiacea,acacia
1316,IsA,acacia_retinodes,acacia
1317,IsA,acacia_rigidula,acacia
1318,IsA,acacia_robynsiana,acacia
1319,IsA,acacia_roigii,acacia
1320,IsA,acacia_rostellifera,acacia
1321,IsA,acacia_salicina,acacia
1322,IsA,acacia_saligna,plant
1323,IsA,acacia_saligna,acacia
1324,IsA,acacia_sarcophylla,acacia
1325,IsA,acacia_sassa,acacia
1326,IsA,acacia_schaffneri,acacia
1327,IsA,acacia_schinoides,acacia
1328,IsA,acacia_schlechteri,acacia
1329,IsA,acacia_sclerosperma,acacia
1330,IsA,acacia_senegal,acacia
1331,IsA,acacia_seyal,acacia
1332,IsA,acacia_sieberiana,acacia
1333,IsA,acacia_simplex,acacia
1334,IsA,acacia_sphaerocephala,acacia
1335,IsA,acacia_stenophylla,acacia
1336,IsA,acacia_stricta,acacia
1337,IsA,acacia_subtessarogona,acacia
1338,IsA,acacia_tenuifolia,acacia
1339,IsA,acacia_terminalis,acacia
1340,IsA,acacia_tetragonophylla,plant
1341,IsA,acacia_tetragonophylla,acacia
1342,IsA,acacia_tortilis,acacia
1343,IsA,acacia_tortuosa,acacia
1344,IsA,acacia_translucens,acacia
1345,IsA,acacia_venosa,acacia
1346,IsA,acacia_verticillata,acacia
1347,IsA,acacia_vestita,acacia
1348,IsA,acacia_victoriae,acacia
1349,IsA,acacia_villosa,acacia
1350,IsA,acacia_visco,acacia
1351,IsA,acacia_wiseana,acacia
1352,IsA,acacia_xanthina,acacia
1353,IsA,acacia_xanthophloea,acacia
1354,IsA,acacia_xiphophylla,acacia
1355,IsA,acacia_zapatensis,acacia
1356,IsA,academia,world
1357,IsA,academic,literate_thing
1358,IsA,academic,researcher
1359,IsA,academic,skilled_worker
1360,IsA,academic_administrator,administrator
1361,IsA,academic_costume,costume
1362,IsA,academic_cycles_time_topic,time_topic
1363,IsA,academic_degree,award
1364,IsA,academic_department,academic_organization
1365,IsA,academic_department,research_organization
1366,IsA,academic_department,university_department
1367,IsA,academic_department,department
1368,IsA,academic_freedom,freedom
1369,IsA,academic_gown,overgarment
1370,IsA,academic_gown,robe
1371,IsA,academic_gown,gown
1372,IsA,academic_organization,educational_organization
1373,IsA,academic_program,educational_program
1374,IsA,academic_quarter,academic_term
1375,IsA,academic_relation,professional_relation
